URL,Etiology,Symptoms
https://www.orthobullets.com/spine/2058/pediatric-spondylolysis-and-spondylolisthesis,"Pathophysiology
conditions represent a continuum of disease including
pars stress reaction
defined as sclerosis of pars without complete bone disruption
spondylolysis
defined as a complete fracture of the pars interarticularis
mechanism
defects are
not
present at birth and develop over time (seen in 4-6% if population)
usually activity related and occurs from
repetitive hyperextension
isthmic spondylolisthesis (spondylolytic spondylolithesis)
defined as forward translation of one vertebral segment over the one beneath it due to a pars defect
risks of progression
approximately
15%
of individuals with a pars interarticularis lesion have
progression to spondylolisthesis
the larger the slip the more likely it is to progress
> Myerding 2 (>50% slip)
dysplastic slips (Wiltse Type I) are more likely to progress
severity of current slip
correlates most strongly with pelvic incidence
spondyloptosis
100% translation of one vertebra over the next caudal vertebra
Genetics
possible autosomal dominant inheritance pattern","asymptomatic
many cases of spondylolysis are asymptomatic
low back pain
no association between radiologic grade and clinical presentation
symptoms include insidious onset of activity related low back pain
leg symptoms
buttock pain
hamstring tightness
(most common) and knee contracture
radicular pain (L5 nerve root)
listhetic crisis
severe back pain aggravated by extension and relieved by rest
neurologic deficit
hamstring spasm
bowel and bladder symptoms
rare
cauda equina syndrome (rare)"
https://www.orthobullets.com/spine/2064/cervical-facet-dislocations-and-fractures,"Pathoanatomy
represent spectrum of osteoligamentous pathology that includes
facet fractures
more frequently involves superior facet
may be unilateral or bilateral
decreases the threshold for facet dislocation
loss of tethering effect of interlocked facets
unilateral facet dislocation
most frequently missed cervical spine injury on plain xrays
leads to ~25% subluxation on xray
associated with monoradiculopathy that improves with traction
inferior facet of the cephalad vertebrae encrouches the neuroforamina
bilateral facet dislocation
leads to ~50% subluxation on xray
often associated with significant spinal cord injury (~80% of cases)
mechanism
flexion and distraction forces +/- an element of rotation
rotational moment associated with unilateral facet dislocation
Associated injuries
head injuries
noncontiguous spinal injuries
often occurs in the thoracolumbar, cervicothoracic, and occipitocervical junction
appendicular injuries","pain
neck pain in setting of flexion-distraction mechanism
unilateral dislocation
numbness and tingling radiating down a single arm
C5/6 presents with numbness in thumb
C6/7 presents with numbness in index and middle finger
bilateral dislocation
subjective weakness in b/l upper and lower extremeties
paresthesias and sensory changes in b/l lower extremities"
https://www.orthobullets.com/foot-and-ankle/7024/fhl-tendonitis-and-injuries,"Pathophysiology
mechanism of injury
activities involving maximal plantar-flexion
pathoanatomy
posterior to the talus
within the fibro-osseous tunnel
in chronic cases nodule formation may lead to triggering
Associated conditions
posterior ankle impingement
os trigonum (posterolateral tubercle)","posteromedial ankle pain
great toe locking with active range of motion
crepitus along the posterior medial ankle
dancers will typically endure symptoms for a longer period of time prior to seeking orthopaedic care when compared to non-dancers"
https://www.orthobullets.com/pediatrics/4046/congenital-dislocation-of-the-knee,"Spectrum of disease including
positional contractures
rigid dislocation
Structural components include
quadricep tendon contracture
anterior subluxation of hamstring tendon
absent suprapatellar pouch
tight collateral ligament
Often occurs in children with
myelomeningocele
arthrogryposis
Larsen's syndrome
Associated conditions
developmental dysplasia of the hip
50% will have hip dysplasia affect one or both hips
clubfoot
metatarsus adductus",
https://www.orthobullets.com/recon/5027/tka-periprosthetic-fracture,"Timing
intraoperative
medial femoral condyle fracture most common
postoperative
Risk factors (general)
poor bone quality
age
steroid use
rheumatoid arthritis
stress-shielding
mechanical stress-risers
screw holes
local osteolysis
stiffness
neurological disorders
epilepsy
Parkinson's disease
cerebellar ataxia
myasthenia gravis
polio
cerebral palsy",
https://www.orthobullets.com/hand/6078/apert-syndrome,"Genetics
autosomal dominant, but most new cases are sporadic
mutation of
FGFr2 gene",
https://www.orthobullets.com/pathology/8015/parosteal-osteosarcoma,,"Presentation
often presents as a
painless mass
limited joint motion can also be a presenting complaint for characteristic large posterior distal femoral lesions"
https://www.orthobullets.com/shoulder-and-elbow/3088/elbow-arthroscopy-indications-and-approach,,
https://www.orthobullets.com/recon/3105/tha-sciatic-nerve-palsy,"Causes
direct trauma
stretch
compression due to
hematoma
heat from polymethylmethacralate polymerization
unrecognized lumbar lateral recess stenosis
unknown (40%)
Risk factors
for motor nerve palsies include
developmental dysplasia of the hip
revision surgery
female gender
limb lengthening
posttraumatic arthritis
surgeon self-rated procedure as difficult
pre-existing lumbar stenosis
operative time",
https://www.orthobullets.com/pediatrics/4013/elbow-dislocation--pediatric,"Pathophysiology
mechanism of injury
fall onto an
outstretched hand
pathoanatomy
posterior dislocation
hyperextension, valgus stress, and supination
anterior dislocation
a direct posterior to anterior force on a flexed elbow
relatively small coronoid process
in children cannot resist distal and posterior displacement of ulna
Associated conditions
traumatic
avulsion of the medial epicondyle
medial epicondyle fractures are
the most common associated
fracture
incarcerated intra-articular bone fragment may block reduction
fractures of proximal radius, olecranon and coronoid process
neurovascular injury
brachial artery and median nerve
may be stretched over displaced proximal fragment
ulnar nerve
at risk with associated medial epicondyle avulsions
most common neuropraxia
congenital
dislocation of radial head","painful and swollen elbow
attempts at motion are painful and restricted"
https://www.orthobullets.com/basic-science/9013/collagen,,
https://www.orthobullets.com/pediatrics/4069/flexible-pes-planovalgus-flexible-flatfoot,"Pathoanatomy
generalized ligamentous laxity is common
25% are associated with gastrocnemius-soleus contracture","usually asymptomatic in children
may have arch pain or pretibial pain"
https://www.orthobullets.com/pediatrics/4040/slipped-capital-femoral-epiphysis-scfe,"Pathophysiology
mechanism
occurs due to axial and rotational mechanical forces which act on a susceptible physis
direction of slip/angulation
metaphysis
translates
anterior and externally rotates
epiphysis
remains in the acetabulum and lies posterior/inferior to the translated metaphysis
pathoanatomy
slippage occurs though the
hypertrophic zone
of the physis
histology sections reveal granulation tissue between the columns in the hypertrophic zone
cartilage in the hypertrophic zone acts as a weak spot
increased risk in adolescence because:
the perichondrial ring
thins and weakens
undulating mammillary processes in physis unlocks, further destabilizing the physis
physis is still vertical in this age group (160° at birth to 125° at skeletal maturity), which results in increased shearing forces
the epiphyseal tubercle can provide a rotational pivot point
this represents an anatomic structure in the posterior superior epiphysis that shrinks with skeletal maturity
similar to
Salter-Harris type I
fracture, but may differ based on
antecedent epiphysiolysis
slower displacement
periosteum remains intact (chronic SCFE)
in acute SCFE, periosteum can be partially torn anteriorly over the prominent metaphysis
Associated conditions
endocrine disorders
associated conditions
hypothyroidism
most common etiology of nonidiopathic SCFE
labs: elevated TSH
renal osteodystrophy
labs: elevated BUN and creatinine
growth hormone deficiency
panhypopituitarism
endocrine workup indicated if
child is
< 10 years old
weight is
< 50th percentile
Down syndrome","pain in hip (52%), groin (14%) and thigh (35%)
pain is most common presenting symptom
knee pain
15-50% present with knee pain
due to pain activation of the
medial obturator nerve
can lead to missed diagnosis
patients prefer to sit in a chair with affected leg crossed over the other
duration
symptoms are usually present for
weeks to several months
before diagnosis is made
88% of patients that presented with an unstable SCFE had unappreciated antecedent symptoms for ~42 days prior to diagnosis"
https://www.orthobullets.com/pediatrics/4068/tarsal-coalition,"Two types
congenital
most common
acquired
less common and caused by
trauma
degenerative
infections
Pathophysiology
embryology
failure of mesenchymal segmentation
leading to coalition between two or three tarsal bones
develops into a fibrous coalition, or undergoes metaplasia to cartilage +/-  bone
pathoanatomy
gait mechanics
subtalar joint will normally rotate 10 degrees internally during stance phase
in presence of coalition, internal rotation does not occur
deformity
flattening of longitudinal arch
abduction of forefoot
valgus hindfoot
peroneal spasticity (
also known as peroneal spastic flatfoot)
pain generator theories
ossification of previously fibrous or cartilaginous coalition
microfracture at coalition bone interface
secondary chondral damage or degenerative changes
increased stress on other hindfoot joints
Associated conditions
nonsyndromic
autosomal dominant
syndromic
fibular hemimelia
carpal coalition
FGFR-associated craniosynostosis (
FGFR-1, FGFR-2, FGFR-3
)
Apert syndrome, Pfeiffer, Crouzon, Jackson-Weiss and Muenke","asymptomatic
most coalitions are found incidentally
75% of people are
asymptomatic
pain
location of pain
sinus tarsi and inferior fibula suggests
calcaneonavicular
distal to medial malleolus or medial foot suggests talocalcaneal
pain worsened by activity
onset of symptoms correlates with
age of ossification of coalition
calf pain
secondary to peroneal spasticity"
